7673,-57,-0.9,-0.3,0,2.06,-6.11,0.06,10233,4
7674,-57,-0.89,-0.29,0.01,2.79,-5.63,0.89,10234,4
7675,-57,-0.89,-0.3,0,2.52,-5.5,0.79,10235,4
7676,-57,-0.9,-0.3,0,2.29,-5.79,1.41,10236,4
7677,-57,-0.89,-0.3,0.01,2.66,-5.81,1.37,10237,4
7678,-57,-0.9,-0.29,0.01,2.87,-5.75,1.17,10239,4
7679,-57,-0.89,-0.29,0.01,2.96,-5.63,0.82,10240,4
7680,-56,-0.89,-0.3,0.01,2.86,-5.77,1.04,10241,4
7681,-56,-0.89,-0.29,0,2.56,-5.79,1.37,10242,4
7682,-56,-0.89,-0.29,0.01,2.98,-5.53,1.44,10244,4
7683,-57,-0.89,-0.3,0,2.55,-5.51,1.45,10245,4
7684,-57,-0.89,-0.29,0,2.58,-5.64,1.04,10246,4
7685,-57,-0.89,-0.3,0.01,2.76,-5.87,0.01,10247,4
7686,-57,-0.89,-0.3,0,2.63,-6.1,-0.37,10248,4
7687,-56,-0.89,-0.3,0.01,2.39,-5.75,0.67,10249,4
7688,-57,-0.9,-0.3,0,2.4,-5.76,1.47,10250,4
7689,-57,-0.89,-0.29,0,2.39,-6.04,1.31,10251,4
7690,-57,-0.89,-0.3,0.01,2.32,-5.98,1.12,10252,4
7691,-57,-0.89,-0.3,0.01,3.09,-5.5,2.08,10253,4
7692,-57,-0.9,-0.29,0.01,2.64,-5.87,2.18,10254,4
7693,-57,-0.9,-0.3,0,3.11,-5.62,1.87,10255,4
7694,-57,-0.89,-0.3,0.01,2.5,-6.11,2.26,10256,4
7695,-57,-0.9,-0.29,0.01,2.45,-5.84,1.28,10258,4
7696,-56,-0.9,-0.29,0.01,2.76,-5.69,1.89,10261,4
7697,-57,-0.89,-0.29,0,2.6,-5.98,1.28,10262,4
7698,-57,-0.9,-0.3,0.01,2.53,-6.01,1.06,10263,4
7699,-57,-0.9,-0.29,0.01,2.6,-5.53,1.42,10264,4
7700,-57,-0.9,-0.29,-0.01,2.69,-5.58,1.13,10265,4
7701,-57,-0.9,-0.29,0,2.39,-5.89,0.75,10266,4
7702,-57,-0.89,-0.3,0.01,2.47,-5.79,0.87,10267,4
7703,-57,-0.9,-0.29,0.02,2.63,-5.35,1.56,10269,4
7704,-56,-0.9,-0.29,0.01,2.6,-5.76,0.35,10270,4
7705,-56,-0.9,-0.28,0.01,2.63,-5.58,-0.06,10271,4
7706,-56,-0.9,-0.29,0,2.63,-6.06,0.21,10272,4
7707,-56,-0.9,-0.29,0.01,2.67,-5.83,0.61,10273,4
7708,-56,-0.9,-0.29,0.02,2.69,-5.85,-0.03,10274,4
7709,-56,-0.89,-0.3,0,2.52,-5.86,-0.04,10276,4
7710,-56,-0.9,-0.3,0,2.63,-5.71,0.79,10277,4
7711,-56,-0.9,-0.29,0,2.59,-5.73,0.73,10278,4
7712,-56,-0.89,-0.29,0,2.61,-5.71,0.37,10279,4
7713,-56,-0.89,-0.3,0.01,2.58,-5.85,-0.53,10281,4
7714,-56,-0.89,-0.3,0.01,2.71,-5.82,-0.11,10282,4
7715,-56,-0.89,-0.3,0.01,2.62,-5.66,0.19,10283,4
7716,-56,-0.89,-0.29,0.01,2.52,-5.65,0.14,10284,4
7717,-56,-0.9,-0.3,0.01,2.54,-5.63,0.11,10285,4
7718,-56,-0.9,-0.3,0.01,2.53,-5.79,0.43,10287,4
7719,-56,-0.89,-0.29,0,2.63,-5.66,0.52,10289,4
7720,-56,-0.89,-0.3,0,2.29,-6.08,0.4,10290,4
7721,-56,-0.89,-0.31,0,2.44,-6.03,0.21,10291,4
7722,-56,-0.89,-0.3,0,2.46,-5.99,0.63,10292,4
7723,-56,-0.89,-0.3,0,2.82,-5.89,1.24,10293,4
7724,-56,-0.89,-0.31,0,2.55,-5.72,1.96,10294,4
7725,-56,-0.9,-0.3,-0.01,2.66,-5.69,2.53,10297,4
7726,-56,-0.9,-0.29,0,2.55,-5.57,1.55,10298,4
7727,-56,-0.89,-0.3,0.01,2.37,-5.79,0.72,10299,4
7728,-57,-0.9,-0.3,0,2.63,-5.65,1.31,10301,4
7729,-57,-0.89,-0.3,0,2.4,-5.45,2.59,10302,4
7730,-58,-0.89,-0.29,0,2.6,-6.05,1.97,10303,4
7731,-58,-0.9,-0.28,0.01,4.11,-5.52,0.76,10304,4
7732,-57,-0.89,-0.3,0,2.46,-5.87,-0.36,10305,4
7733,-56,-0.89,-0.3,0,2.71,-5.57,2.56,10306,4
7734,-56,-0.9,-0.3,0,3.15,-5.72,3.69,10307,4
7735,-56,-0.9,-0.28,0.01,2.79,-5.85,2.2,10308,4
7736,-56,-0.9,-0.29,0.01,2.66,-5.86,0.52,10309,4
7737,-55,-0.89,-0.3,0,2.5,-5.16,-0.01,10310,4
7738,-56,-0.9,-0.3,-0.01,2.14,-5.71,1.15,10311,4
7739,-56,-0.9,-0.29,0.01,1.1,-6.31,0.8,10312,4
7740,-56,-0.9,-0.29,-0.01,1.76,-6.25,-0.64,10313,4
7741,-55,-0.9,-0.3,0,1.49,-6.4,-0.34,10314,4
7742,-56,-0.89,-0.3,0,2.37,-5.69,1.84,10315,4
7743,-57,-0.9,-0.3,0,2.48,-5.57,2.35,10316,4
7744,-57,-0.9,-0.29,0,2.44,-5.93,0.98,10317,4
7745,-57,-0.89,-0.3,0.01,2.7,-6.14,-0.92,10319,4
7746,-57,-0.89,-0.3,0,3.44,-5.73,1.44,10320,4
7747,-57,-0.89,-0.3,0,3.32,-5.6,1.79,10321,4
7748,-58,-0.89,-0.29,0,3.18,-5.59,1.56,10322,4
7749,-58,-0.9,-0.29,0.02,2.86,-5.66,0.34,10323,4
7750,-58,-0.89,-0.3,0,2.92,-5.43,0.6,10324,4
7751,-58,-0.9,-0.3,0.01,3.4,-5.69,1.49,10325,4
7752,-58,-0.9,-0.29,-0.01,2.39,-5.6,1.18,10326,4
7753,-59,-0.9,-0.3,0,2.4,-6.2,-0.18,10328,4
7754,-58,-0.89,-0.27,0,1.56,-5.23,-3.08,10329,4
7755,-58,-0.9,-0.32,0.02,1.37,-6.39,-3.48,10330,4
7756,-58,-0.9,-0.31,0,3.6,-4.84,7.55,10332,4
7757,-59,-0.91,-0.27,0.01,3.4,-5.03,4.74,10333,4
7758,-59,-0.89,-0.3,-0.01,1.88,-6.41,-0.5,10335,4
7759,-59,-0.89,-0.3,0.01,2.92,-5.46,2.49,10336,4
7760,-59,-0.89,-0.29,0,2.6,-5.44,3.18,10337,4
7761,-60,-0.89,-0.3,0,2.1,-5.92,0.16,10339,4
7762,-60,-0.9,-0.29,0,2.68,-5.43,0.32,10340,4
7763,-60,-0.89,-0.3,0,2.8,-5.46,0.59,10341,4
7764,-60,-0.9,-0.29,0.01,2.44,-5.82,0.92,10342,4
7765,-60,-0.9,-0.29,0.01,2.4,-5.46,-0.31,10343,4
7766,-60,-0.89,-0.3,0,2.25,-5.87,-0.62,10344,4
7767,-61,-0.89,-0.3,0,2.52,-6.08,-0.14,10345,4
7768,-60,-0.89,-0.3,0,2.8,-5.64,0.69,10346,4
7769,-60,-0.89,-0.29,-0.01,2.47,-6,0.15,10347,4
7770,-59,-0.89,-0.3,0.01,2.72,-5.51,-0.28,10348,4
7771,-60,-0.9,-0.3,-0.01,2.69,-5.88,-1.22,10349,4
7772,-60,-0.89,-0.3,0.01,2.56,-5.95,-0.81,10350,4
7773,-60,-0.89,-0.3,0,2.76,-5.21,0.11,10351,4
7774,-61,-0.89,-0.3,0,2.98,-5.47,-0.15,10352,4
7775,-60,-0.89,-0.31,0.01,2.21,-5.97,0.27,10353,4
7776,-61,-0.89,-0.31,0,2.56,-5.57,1.6,10354,4
7777,-60,-0.89,-0.3,0,2.53,-5.69,1.72,10355,4
7778,-60,-0.9,-0.3,0.01,2.59,-5.89,0.44,10356,4
7779,-60,-0.89,-0.3,0,2.59,-6,0.37,10358,4
7780,-59,-0.89,-0.3,0,2.39,-5.84,0.5,10359,4
7781,-60,-0.9,-0.3,0,2.7,-5.44,1.33,10361,4
7782,-60,-0.89,-0.31,0.01,2.52,-6.07,0.49,10362,4
7783,-60,-0.89,-0.3,-0.01,2.4,-5.6,2.57,10363,4
7784,-61,-0.9,-0.3,0.01,2.84,-5.77,1.32,10364,4
7785,-60,-0.9,-0.31,0,2.34,-6.08,0.51,10367,4
7786,-60,-0.89,-0.31,0.01,2.66,-5.69,1.73,10368,4
7787,-60,-0.9,-0.3,0,2.41,-5.89,1.34,10369,4
7788,-60,-0.89,-0.3,0.01,2.78,-5.61,1.75,10370,4
7789,-60,-0.9,-0.3,-0.01,2.52,-5.8,2.53,10371,4
7790,-60,-0.9,-0.3,0,2.5,-5.5,2.9,10372,4
7791,-60,-0.9,-0.29,0,2.74,-5.54,2.4,10373,4
7792,-60,-0.9,-0.29,0.01,2.44,-5.69,1.53,10374,4
7793,-60,-0.9,-0.29,0.01,2.69,-5.93,0.42,10375,4
7794,-59,-0.89,-0.29,0,3.2,-5.69,0.73,10376,4
7795,-59,-0.9,-0.3,0.02,2.65,-5.75,0.2,10377,4
7796,-59,-0.89,-0.29,0,2.55,-5.79,-0.54,10378,4
7797,-59,-0.89,-0.3,0,2.41,-5.72,0.24,10380,4
7798,-59,-0.9,-0.31,0,2.69,-5.52,1.14,10381,4
7799,-59,-0.91,-0.3,0,2.53,-5.84,0.82,10382,4
7800,-59,-0.9,-0.3,0.01,2.72,-5.84,0.95,10383,4
7801,-59,-0.89,-0.3,0,2.6,-5.7,1.21,10384,4
7802,-59,-0.89,-0.29,0,3.27,-5.01,1.95,10386,4
7803,-58,-0.89,-0.3,0,2.31,-6.24,-0.26,10387,4
7804,-58,-0.89,-0.3,0,2.34,-5.63,1.34,10388,4
7805,-58,-0.89,-0.3,0,3.05,-5.69,1.86,10389,4
7806,-58,-0.89,-0.31,-0.01,3.18,-5.49,-0.74,10391,4
7807,-58,-0.89,-0.29,0,3.24,-5.52,3.47,10393,4
7808,-58,-0.9,-0.29,0,2.32,-6.15,0.8,10394,4
7809,-58,-0.89,-0.3,0,2.57,-5.93,0.37,10395,4
7810,-58,-0.9,-0.31,0,2.53,-6.18,0.59,10396,4
7811,-58,-0.89,-0.3,0,2.53,-5.51,1.88,10397,4
7812,-58,-0.89,-0.3,0,3.06,-5.4,1.6,10398,4
7813,-58,-0.9,-0.29,0.01,2.26,-5.67,0.72,10399,4
7814,-58,-0.9,-0.3,-0.01,2.61,-5.68,1.44,10402,4
7815,-58,-0.9,-0.29,0,2.5,-6.01,1.93,10403,4
7816,-58,-0.89,-0.29,0,2.2,-5.73,0.93,10404,4
7817,-58,-0.89,-0.3,0.01,2.46,-5.79,0.75,10405,4
7818,-57,-0.89,-0.29,0.01,2.36,-6.11,0.29,10406,4
7819,-58,-0.89,-0.3,-0.01,2.82,-5.58,0.83,10407,4
7820,-58,-0.9,-0.29,0,2.56,-5.96,1.7,10408,4
7821,-58,-0.9,-0.29,0.01,2.78,-5.73,1.12,10409,4
7822,-58,-0.89,-0.29,0.01,2.53,-5.73,1.1,10410,4
7823,-58,-0.89,-0.3,0,2.68,-5.93,0.23,10411,4
7824,-58,-0.89,-0.3,-0.01,2.52,-5.85,1.08,10412,4
7825,-58,-0.89,-0.3,0,2.56,-5.76,0.75,10414,4
7826,-57,-0.89,-0.29,0,2.35,-6,0.85,10415,4
7827,-57,-0.89,-0.29,0,2.67,-5.89,1.33,10416,4
7828,-57,-0.89,-0.29,0,2.52,-5.83,1.02,10417,4
7829,-57,-0.9,-0.29,0,2.86,-5.75,0.71,10418,4
7830,-58,-0.9,-0.3,0.02,2.66,-5.77,0.5,10419,4
7831,-58,-0.9,-0.29,0.01,3.03,-5.63,0.19,10420,4
7832,-58,-0.9,-0.3,0,2.67,-5.76,0.89,10421,4
7833,-58,-0.89,-0.3,0,2.47,-5.67,0.78,10422,4
7834,-58,-0.9,-0.31,-0.01,2.44,-5.85,1.13,10423,4
7835,-58,-0.9,-0.3,0.01,2.4,-5.9,1.68,10424,4
7836,-58,-0.89,-0.29,0,2.46,-5.87,1.61,10426,4
7837,-57,-0.89,-0.29,0.02,2.73,-6.07,2.16,10427,4
7838,-57,-0.9,-0.29,-0.01,2.73,-5.49,0.34,10428,4
7839,-58,-0.89,-0.31,0,2.34,-6.24,0.57,10429,4
7840,-58,-0.9,-0.29,0.01,2.41,-5.52,0.71,10430,4
7841,-58,-0.88,-0.31,0,3.02,-6.03,2.23,10431,4
7842,-58,-0.91,-0.28,0.02,2.05,-5.46,1.69,10432,4
7843,-57,-0.89,-0.3,-0.01,3.56,-5.82,0.05,10433,4
7844,-56,-0.9,-0.29,0.02,1.25,-6.2,1.12,10434,4
7845,-57,-0.89,-0.29,-0.01,3.66,-5.49,1.5,10435,4
7846,-57,-0.9,-0.3,0.02,1.98,-6.11,1.77,10436,4
7847,-57,-0.9,-0.29,0,3.32,-5.36,0.31,10437,4
7848,-57,-0.89,-0.3,0.01,2.02,-6.15,1.37,10438,4
7849,-57,-0.9,-0.29,-0.01,2.9,-5.31,1.51,10439,4
7850,-57,-0.89,-0.31,0,2.36,-6.08,1.79,10440,4
7851,-58,-0.91,-0.28,0,2.65,-5.57,1.21,10441,4
7852,-58,-0.89,-0.3,0,3,-6.04,0.6,10442,4
7853,-58,-0.91,-0.29,0,2.08,-5.48,0.85,10443,4
7854,-58,-0.89,-0.3,-0.01,3.5,-5.47,1.79,10444,4
7855,-57,-0.9,-0.29,0,2.69,-5.83,-0.53,10448,4
7856,-57,-0.89,-0.3,0,2.18,-5.99,1.31,10449,4
7857,-57,-0.9,-0.29,0,3,-5.37,0.76,10450,4
7858,-57,-0.89,-0.3,0,2.49,-5.81,0.24,10451,4
7859,-57,-0.9,-0.3,0,2.5,-5.81,-0.16,10452,4
7860,-56,-0.89,-0.3,0.01,2.47,-5.77,-0.18,10453,4
7861,-56,-0.9,-0.3,0.01,2.66,-5.92,0.05,10454,4
7862,-56,-0.89,-0.3,0,3.05,-5.69,0.5,10455,4
7863,-56,-0.9,-0.29,0.01,2.35,-6.14,-0.2,10456,4
7864,-56,-0.89,-0.3,0,2.73,-5.5,0.1,10457,4
7865,-56,-0.9,-0.3,0.01,2.49,-6.25,0.21,10458,4
7866,-57,-0.9,-0.29,0.01,2.68,-5.59,-0.73,10459,4
7867,-57,-0.89,-0.31,0,2.5,-5.95,-0.49,10460,4
7868,-57,-0.89,-0.3,0,2.72,-5.64,-0.12,10461,4
7869,-57,-0.89,-0.31,-0.01,2.99,-5.7,0.27,10462,4
7870,-57,-0.9,-0.3,0,2.6,-5.96,0.43,10463,4
7871,-57,-0.89,-0.3,-0.01,2.93,-6.05,-0.23,10465,4
7872,-57,-0.89,-0.3,0,3.06,-6.03,0.85,10466,4
7873,-57,-0.9,-0.29,0.02,2.38,-6.44,-0.63,10467,4
7874,-57,-0.89,-0.31,0,3.63,-6.4,4.09,10470,4
7875,-57,-0.89,-0.3,0.01,4.09,-6.13,7.05,10471,4
7876,-57,-0.9,-0.28,0.01,3.89,-5.89,5.29,10472,4
7877,-57,-0.9,-0.29,0.01,2.37,-5.5,-1.24,10474,4
7878,-57,-0.89,-0.31,0.01,2.41,-6.6,-2.4,10475,4
7879,-57,-0.89,-0.31,0.01,2.34,-5.89,0.21,10476,4
7880,-57,-0.9,-0.3,0.01,2.52,-5.47,1.62,10477,4
7881,-57,-0.9,-0.3,0.01,2.61,-5.37,1.79,10478,4
7882,-57,-0.9,-0.29,0,2.69,-5.68,0,10479,4
7883,-56,-0.89,-0.3,0,2.02,-6.12,-0.6,10480,4
7884,-56,-0.88,-0.3,0.01,2,-6.07,0.17,10481,4
7885,-56,-0.9,-0.3,0.01,1.82,-5.98,0.5,10482,4
7886,-56,-0.89,-0.3,0.01,2.26,-5.88,1.18,10484,4
7887,-55,-0.89,-0.3,0,2.19,-5.7,1.07,10485,4
7888,-55,-0.89,-0.3,0.01,1.94,-5.59,1.56,10486,4
7889,-55,-0.9,-0.29,0.01,2.24,-5.84,1.24,10487,4
7890,-55,-0.89,-0.31,0.01,1.81,-5.76,1.27,10488,4
7891,-55,-0.9,-0.3,0,1.79,-5.86,1.73,10489,4
7892,-55,-0.9,-0.3,0,2.18,-5.82,1.75,10490,4
7893,-55,-0.9,-0.3,0,1.53,-6.11,1.6,10491,4
7894,-55,-0.89,-0.29,0,1.48,-5.97,0.56,10492,4
7895,-55,-0.9,-0.3,0,1.55,-6.27,0.2,10493,4
7896,-55,-0.9,-0.3,0,1.95,-5.99,0.02,10494,4
7897,-54,-0.9,-0.3,0.01,2,-5.98,-0.42,10495,4
7898,-54,-0.89,-0.3,0.01,2.61,-6.03,-0.7,10496,4
7899,-54,-0.89,-0.31,0,2.69,-5.67,-0.73,10497,4
7900,-54,-0.89,-0.3,0.01,2.15,-5.89,0.2,10498,4
7901,-54,-0.89,-0.3,0,3.05,-5.82,-0.48,10499,4
7902,-55,-0.88,-0.31,0.01,2.82,-6.02,-0.62,10500,4
7903,-55,-0.9,-0.29,0.01,2.6,-5.89,-1.76,10501,4
7904,-56,-0.89,-0.31,0.01,3.77,-6.17,-2.34,10502,4
7905,-56,-0.9,-0.31,0.03,2.73,-5.77,-0.75,10503,4
7906,-58,-0.89,-0.3,0.02,2.24,-5.69,3.06,10508,4
7907,-58,-0.89,-0.31,-0.01,4.26,-4.65,4.19,10509,4
7908,-58,-0.9,-0.31,0.01,1.28,-6.15,2.53,10510,4
7909,-58,-0.89,-0.29,0.01,2.73,-4.81,2.18,10511,4
7910,-58,-0.89,-0.3,0,2.4,-5.78,1.44,10512,4
7911,-58,-0.89,-0.3,0,2.66,-5.73,0.11,10514,4
7912,-59,-0.9,-0.3,0,2.39,-5.63,1.63,10516,4
7913,-59,-0.89,-0.3,0.01,2.62,-5.69,2.02,10517,4
7914,-59,-0.89,-0.29,0.01,2.71,-5.6,1.2,10518,4
7915,-59,-0.89,-0.31,0.01,2.84,-5.63,1.32,10519,4
7916,-59,-0.89,-0.3,0,2.98,-5.47,1.62,10521,4
7917,-59,-0.9,-0.3,0.01,2.81,-5.96,1.09,10522,4
7918,-59,-0.89,-0.29,0.01,3.11,-5.64,-0.66,10523,4
7919,-59,-0.89,-0.3,0,2.69,-6.04,-1.45,10524,4
7920,-58,-0.89,-0.3,0.01,2.76,-5.8,-0.46,10525,4
7921,-59,-0.9,-0.3,0,3.44,-5.35,1.24,10526,4
7922,-60,-0.9,-0.31,0,2.99,-5.23,1.26,10527,4
7923,-60,-0.89,-0.3,0,3.11,-5.51,0.95,10528,4
7924,-60,-0.89,-0.3,0.01,2.7,-6.08,0.01,10529,4
7925,-61,-0.9,-0.3,0,2.54,-5.9,-0.65,10530,4
7926,-60,-0.89,-0.3,0.01,2.54,-5.73,0.69,10531,4
7927,-60,-0.89,-0.32,0.01,2.4,-6,1.41,10532,4
7928,-60,-0.9,-0.3,0,2.46,-5.5,2.34,10533,4
7929,-60,-0.9,-0.3,0.01,2.6,-5.64,0.75,10534,4
7930,-60,-0.89,-0.31,0,2.61,-5.76,1.3,10535,4
7931,-61,-0.89,-0.31,0,2.66,-5.47,1.49,10536,4
7932,-60,-0.9,-0.3,0.01,2.55,-5.28,1.37,10537,4
7933,-60,-0.89,-0.29,0.01,2.92,-5.98,-0.88,10538,4
7934,-59,-0.89,-0.31,0.01,2.9,-5.48,1.37,10540,4
7935,-59,-0.89,-0.3,0,2.37,-5.27,1.63,10541,4
7936,-59,-0.89,-0.3,0,2.79,-5.2,1.19,10542,4
7937,-59,-0.89,-0.31,0.01,2.26,-5.98,-0.39,10543,4
7938,-59,-0.89,-0.31,-0.01,2.08,-5.62,0.55,10544,4
7939,-59,-0.89,-0.31,-0.01,2.69,-5.73,1.45,10545,4
7940,-59,-0.89,-0.31,0,1.99,-5.76,2.44,10546,4
7941,-59,-0.9,-0.3,0.01,2.38,-6,2.11,10547,4
7942,-59,-0.9,-0.3,0.01,2.17,-5.87,0.53,10548,4
7943,-60,-0.89,-0.3,0,2.73,-5.56,0.8,10549,4
7944,-59,-0.89,-0.31,0.02,3.03,-5.21,1.44,10550,4
7945,-59,-0.89,-0.3,-0.01,2.74,-5.05,2.31,10551,4
7946,-60,-0.89,-0.3,0,2.62,-5.88,1.83,10552,4
7947,-60,-0.9,-0.29,0.01,2.11,-6.07,-0.27,10553,4
7948,-60,-0.89,-0.3,0,2.6,-5.8,1.77,10556,4
7949,-60,-0.89,-0.3,0,2.56,-5.85,1.18,10557,4
7950,-61,-0.89,-0.3,0.01,2.47,-5.69,0.49,10558,4
7951,-61,-0.9,-0.3,0,2.62,-6.08,0.07,10559,4
7952,-61,-0.89,-0.3,0,2.82,-5.71,-0.2,10560,4
7953,-61,-0.89,-0.31,-0.01,2.89,-5.73,0.18,10561,4
7954,-60,-0.91,-0.29,0.01,1.72,-3.64,-0.8,10565,4
7955,-60,-0.9,-0.31,0,1.76,-7.36,-4.44,10566,4
7956,-60,-0.88,-0.32,0,1.95,-6.73,-2.1,10567,4
7957,-60,-0.89,-0.32,0.01,2.5,-6.5,1.53,10568,4
7958,-60,-0.89,-0.32,0,2.71,-5.4,4.63,10569,4
7959,-59,-0.89,-0.3,0,3.11,-5.92,3.71,10570,4
7960,-59,-0.89,-0.31,0,2.76,-6.44,2.6,10571,4
7961,-59,-0.9,-0.29,0.01,2.62,-5.42,3.32,10573,4
7962,-59,-0.9,-0.29,0,2.03,-6.32,-0.6,10574,4
7963,-60,-0.89,-0.31,0,2.65,-5.53,0.62,10576,4
7964,-60,-0.88,-0.3,-0.01,2.98,-5.54,1.13,10577,4
7965,-59,-0.89,-0.31,0.01,2.65,-6.16,-0.21,10579,4
7966,-60,-0.89,-0.31,0,2.24,-6.04,1.22,10580,4
7967,-60,-0.89,-0.3,0.01,3.02,-5.8,1.47,10581,4
7968,-60,-0.89,-0.3,-0.01,2.54,-5.79,1.15,10582,4
7969,-59,-0.9,-0.3,0,2.82,-5.67,0.95,10583,4
7970,-58,-0.89,-0.31,0,2.34,-5.94,1.19,10584,4
7971,-59,-0.89,-0.3,0.01,2.48,-5.76,0.78,10585,4
7972,-59,-0.89,-0.31,0.01,2.7,-5.64,0.96,10587,4
7973,-59,-0.89,-0.3,0.01,2.84,-5.46,1.45,10588,4
7974,-59,-0.9,-0.3,0.01,2.38,-5.7,1.08,10589,4
7975,-59,-0.89,-0.3,0,2.61,-5.82,0.34,10590,4
7976,-59,-0.89,-0.3,0.01,2.39,-5.72,1.31,10592,4
7977,-59,-0.89,-0.3,0,2.52,-5.76,0.85,10593,4
7978,-59,-0.89,-0.3,0,2.59,-5.73,0.66,10594,4
7979,-59,-0.9,-0.31,-0.01,2.5,-6.15,0.67,10595,4
7980,-59,-0.89,-0.31,0.01,2.47,-6.15,1.67,10596,4
7981,-59,-0.89,-0.3,0,2.82,-5.42,1.73,10597,4
7982,-59,-0.89,-0.31,0,2.59,-5.79,1.08,10598,4
7983,-60,-0.88,-0.31,0,2.67,-5.77,1.73,10600,4
7984,-59,-0.89,-0.3,0,2.73,-5.7,1.73,10601,4
7985,-60,-0.9,-0.31,0,2.53,-5.98,1.15,10602,4
7986,-59,-0.89,-0.3,0.01,2.6,-5.83,1.19,10603,4
7987,-60,-0.9,-0.31,0,2.76,-5.76,1.28,10604,4
7988,-59,-0.9,-0.3,0.01,2.58,-5.89,1.42,10605,4
7989,-59,-0.89,-0.3,0,2.68,-5.58,0.9,10606,4
7990,-59,-0.89,-0.3,0,2.55,-5.95,0.95,10607,4
7991,-59,-0.9,-0.31,0.01,2.5,-5.93,0.7,10608,4
7992,-59,-0.9,-0.3,0.01,2.92,-5.82,1.37,10610,4
7993,-59,-0.9,-0.3,0,2.49,-6,0.9,10611,4
7994,-59,-0.89,-0.3,0,3,-5.89,0.82,10612,4
7995,-59,-0.89,-0.3,0,2.64,-6.02,1.13,10613,4
7996,-59,-0.9,-0.3,0,2.73,-5.8,1.65,10614,4
7997,-59,-0.9,-0.3,0,2.68,-5.68,1.02,10615,4
7998,-59,-0.9,-0.3,0,2.48,-6.11,0.38,10616,4
7999,-59,-0.89,-0.3,0,2.52,-5.79,0.16,10617,4
8000,-59,-0.91,-0.3,0,2.6,-5.85,0.89,10618,4
8001,-59,-0.9,-0.3,0.01,2.81,-5.42,1.15,10619,4
8002,-58,-0.89,-0.31,0,2.75,-5.7,0.47,10623,4
8003,-58,-0.89,-0.3,0,2.66,-5.85,0.59,10624,4
8004,-58,-0.9,-0.3,0,2.67,-5.77,-0.04,10625,4
8005,-58,-0.89,-0.3,0.01,2.63,-5.77,-0.33,10626,4
8006,-59,-0.89,-0.31,0,2.39,-5.67,0.96,10627,4
8007,-59,-0.9,-0.3,0,2.79,-5.52,0.56,10628,4
8008,-59,-0.9,-0.31,0,2.46,-5.95,-0.44,10629,4
8009,-59,-0.89,-0.31,0,2.69,-5.8,0.07,10630,4
8010,-58,-0.89,-0.3,-0.01,2.44,-6.05,0.6,10633,4
8011,-58,-0.89,-0.31,0,2.73,-5.71,0.66,10635,4
8012,-58,-0.89,-0.31,0,2.52,-5.89,1,10636,4
8013,-58,-0.89,-0.31,0.01,2.34,-5.88,0.73,10638,4
8014,-58,-0.89,-0.31,0,2.5,-5.96,1.19,10640,4
8015,-58,-0.89,-0.31,0,2.64,-5.82,1.34,10641,4
8016,-58,-0.89,-0.31,0,2.56,-5.76,1.37,10642,4
8017,-58,-0.89,-0.3,0,2.66,-5.82,1.86,10645,4
8018,-58,-0.89,-0.3,0,2.8,-5.47,1.84,10646,4
8019,-58,-0.9,-0.3,0,2.67,-5.74,1.34,10647,4
8020,-59,-0.89,-0.3,-0.01,2.98,-5.75,1.4,10648,4
8021,-58,-0.89,-0.31,0,2.56,-5.86,1.85,10649,4
8022,-58,-0.9,-0.3,0.01,2.89,-5.69,2.43,10650,4
8023,-58,-0.9,-0.3,0,2.76,-6.05,1.31,10651,4
8024,-58,-0.89,-0.3,0,2.63,-5.73,1.85,10654,4
8025,-58,-0.89,-0.3,0.01,2.92,-5.62,1.79,10655,4
8026,-58,-0.9,-0.3,0,2.53,-5.69,1.04,10657,4
8027,-58,-0.9,-0.3,0.01,2.56,-5.79,1.2,10658,4
8028,-58,-0.89,-0.3,0,2.76,-5.63,1.2,10659,4
8029,-58,-0.89,-0.3,0,2.66,-6,1.2,10660,4
8030,-58,-0.89,-0.3,0,2.54,-5.95,0.63,10661,4
8031,-58,-0.89,-0.3,-0.01,2.53,-5.7,1.6,10662,4
8032,-58,-0.9,-0.3,0,2.76,-5.48,0.68,10663,4
8033,-58,-0.9,-0.3,0,2.53,-5.6,0.71,10664,4
8034,-58,-0.9,-0.3,0,2.85,-5.82,0.58,10665,4
8035,-58,-0.89,-0.29,0,2.52,-5.84,0.65,10666,4
8036,-58,-0.9,-0.3,0,2.8,-5.8,0.42,10667,4
8037,-58,-0.89,-0.3,0.01,2.63,-5.54,-0.13,10668,4
8038,-58,-0.9,-0.3,0,2.59,-5.73,0.13,10669,4
8039,-58,-0.89,-0.31,0,2.63,-5.81,0.48,10670,4
8040,-58,-0.89,-0.3,0.01,2.49,-5.94,0.85,10671,4
8041,-58,-0.89,-0.3,0,2.4,-6.06,-0.49,10673,4
8042,-58,-0.89,-0.31,0,2.56,-5.88,-0.51,10674,4
8043,-58,-0.89,-0.3,0,2.52,-5.9,0.28,10675,4
8044,-58,-0.88,-0.3,0,2.74,-5.87,-0.28,10676,4
8045,-58,-0.89,-0.3,0,2.87,-5.85,0.27,10677,4
8046,-59,-0.9,-0.31,0,2.98,-6.06,0.03,10678,4
8047,-58,-0.9,-0.32,-0.01,2.42,-6.1,0.24,10679,4
8048,-59,-0.89,-0.3,0.01,2.53,-5.72,0.47,10680,4
8049,-59,-0.89,-0.31,0.01,2.72,-5.1,1.31,10681,4
